id_data,id_loja,des_estabelecimento,id_produto,qtd_estoque
20191130,15,ATIBAIA,30891,6
20191130,20,SOROCABA,16105,5
20191130,8,CAMPINAS,27793,4
20191130,27,SALTO,22246,2
20191130,7,GLICERIO,32188,1
20191130,23,BRAGANÇA,16363,1
20191130,4,INDAIATUBA,31594,2
20191130,4,INDAIATUBA,6065,1
20191130,4,INDAIATUBA,24463,1
20191130,4,INDAIATUBA,6110,1
20191130,6,ITATIBA,232,3
20191130,27,SALTO,30711,4
20191130,7,GLICERIO,32975,1
20191130,7,GLICERIO,18239,1
20191130,6,ITATIBA,14343,6
20191130,15,ATIBAIA,33790,2
20191130,20,SOROCABA,11322,7
20191130,8,CAMPINAS,20280,2
20191130,4,INDAIATUBA,33118,2
20191130,20,SOROCABA,23496,1
20191130,20,SOROCABA,32329,2
20191130,23,BRAGANÇA,29025,4
20191130,16,VALINHOS,16591,1
20191130,6,ITATIBA,32796,1
20191130,16,VALINHOS,14489,3
20191130,8,CAMPINAS,16092,3
20191130,4,INDAIATUBA,22530,2
20191130,23,BRAGANÇA,16161,1
20191130,6,ITATIBA,32191,2
20191130,15,ATIBAIA,31162,4
20191130,16,VALINHOS,33775,1
20191130,16,VALINHOS,21091,3
20191130,20,SOROCABA,16177,1
20191130,23,BRAGANÇA,20499,2
20191130,9,SUMARE,30568,2
20191130,15,ATIBAIA,3242,6
20191130,7,GLICERIO,19100,1
20191130,7,GLICERIO,18601,2
20191130,9,SUMARE,16179,2
20191130,6,ITATIBA,21196,2
20191130,7,GLICERIO,34195,5
20191130,20,SOROCABA,2995,3
20191130,23,BRAGANÇA,15527,3
20191130,20,SOROCABA,15274,48
20191130,4,INDAIATUBA,18083,1
20191130,16,VALINHOS,20134,1
20191130,16,VALINHOS,20139,3
20191130,9,SUMARE,14947,4
20191130,6,ITATIBA,21297,1
20191130,7,GLICERIO,8159,6
20191130,15,ATIBAIA,18454,4
20191130,9,SUMARE,24334,2
20191130,8,CAMPINAS,26676,1
20191130,27,SALTO,34387,1
20191130,9,SUMARE,7369,5
20191130,9,SUMARE,31943,2
20191130,15,ATIBAIA,18380,2
20191130,15,ATIBAIA,34777,1
20191130,20,SOROCABA,33550,1
20191130,27,SALTO,34854,1
20191130,27,SALTO,21075,1
20191130,23,BRAGANÇA,28327,3
20191130,23,BRAGANÇA,24420,1
20191130,7,GLICERIO,16147,5
20191130,4,INDAIATUBA,24723,1
20191130,20,SOROCABA,15247,5
20191130,20,SOROCABA,25810,4
20191130,27,SALTO,19319,1
20191130,15,ATIBAIA,33606,2
20191130,7,GLICERIO,8269,5
20191130,16,VALINHOS,18267,2
20191130,16,VALINHOS,20805,2
20191130,16,VALINHOS,15292,5
20191130,23,BRAGANÇA,15249,7
20191130,7,GLICERIO,7343,2
20191130,6,ITATIBA,16295,1
20191130,27,SALTO,32989,1
20191130,4,INDAIATUBA,954,19
20191130,15,ATIBAIA,30650,2
20191130,15,ATIBAIA,24329,3
20191130,15,ATIBAIA,20068,2
20191130,7,GLICERIO,1585,7
20191130,15,ATIBAIA,6315,4
20191130,4,INDAIATUBA,34076,2
20191130,4,INDAIATUBA,15332,6
20191130,15,ATIBAIA,20879,2
20191130,4,INDAIATUBA,19952,2
20191130,15,ATIBAIA,27125,2
20191130,7,GLICERIO,5786,3
20191130,27,SALTO,5790,1
20191130,6,ITATIBA,11051,1
20191130,23,BRAGANÇA,166,14
20191130,8,CAMPINAS,21057,4
20191130,27,SALTO,16321,2
20191130,23,BRAGANÇA,22744,1
20191130,20,SOROCABA,33629,2
20191130,9,SUMARE,6484,5
20191130,23,BRAGANÇA,10092,2
20191130,23,BRAGANÇA,16120,4
20191130,27,SALTO,19242,1
20191130,16,VALINHOS,26384,2
20191130,27,SALTO,27784,1
20191130,27,SALTO,22706,2
20191130,4,INDAIATUBA,32859,2
20191130,7,GLICERIO,34353,1
20191130,8,CAMPINAS,32822,3
20191130,27,SALTO,27149,2
20191130,6,ITATIBA,7372,6
20191130,4,INDAIATUBA,2431,1
20191130,27,SALTO,8947,2
20191130,8,CAMPINAS,32986,1
20191130,9,SUMARE,30161,1
20191130,20,SOROCABA,18272,3
20191130,23,BRAGANÇA,26375,4
20191130,20,SOROCABA,28849,1
20191130,4,INDAIATUBA,31950,2
20191130,23,BRAGANÇA,3107,2
20191130,20,SOROCABA,8792,2
20191130,27,SALTO,24814,1
20191130,6,ITATIBA,6122,1
20191130,9,SUMARE,20301,1
20191130,20,SOROCABA,5590,2
20191130,8,CAMPINAS,13138,6
20191130,16,VALINHOS,8760,4
20191130,6,ITATIBA,18590,2
20191130,8,CAMPINAS,33376,2
20191130,23,BRAGANÇA,27866,3
20191130,23,BRAGANÇA,15297,2
20191130,23,BRAGANÇA,26713,1
20191130,7,GLICERIO,34560,2
20191130,9,SUMARE,27846,1
20191130,7,GLICERIO,18578,2
20191130,6,ITATIBA,23435,1
20191130,23,BRAGANÇA,10155,1
20191130,27,SALTO,15131,1
20191130,20,SOROCABA,27932,1
20191130,20,SOROCABA,8750,4
20191130,27,SALTO,33014,2
20191130,15,ATIBAIA,23037,2
20191130,27,SALTO,28563,2
20191130,4,INDAIATUBA,12595,8
20191130,27,SALTO,33880,3
20191130,4,INDAIATUBA,22936,6
20191130,9,SUMARE,33998,1
20191130,16,VALINHOS,16583,1
20191130,8,CAMPINAS,403,1
20191130,6,ITATIBA,24441,1
20191130,15,ATIBAIA,18480,1
20191130,7,GLICERIO,20890,3
20191130,27,SALTO,34511,4
20191130,27,SALTO,8270,4
20191130,16,VALINHOS,17144,2
20191130,6,ITATIBA,32217,1
20191130,23,BRAGANÇA,18211,12
20191130,16,VALINHOS,30478,1
20191130,9,SUMARE,15241,2
20191130,27,SALTO,544,3
20191130,23,BRAGANÇA,26389,3
20191130,8,CAMPINAS,33900,3
20191130,27,SALTO,33884,1
20191130,7,GLICERIO,28655,1
20191130,23,BRAGANÇA,33285,2
20191130,7,GLICERIO,15064,2
20191130,8,CAMPINAS,22389,1
20191130,20,SOROCABA,29989,1
20191130,8,CAMPINAS,20801,2
20191130,27,SALTO,16441,1
20191130,4,INDAIATUBA,14492,6
20191130,16,VALINHOS,21245,2
20191130,27,SALTO,16146,1
20191130,16,VALINHOS,8784,2
20191130,16,VALINHOS,29029,3
20191130,27,SALTO,16117,12
20191130,4,INDAIATUBA,11856,2
20191130,6,ITATIBA,19320,2
20191130,15,ATIBAIA,11296,7
20191130,27,SALTO,26726,4
20191130,20,SOROCABA,31092,1
20191130,9,SUMARE,17979,2
20191130,27,SALTO,34017,1
20191130,27,SALTO,25117,5
20191130,8,CAMPINAS,8739,2
20191130,4,INDAIATUBA,15312,6
20191130,16,VALINHOS,18087,3
20191130,9,SUMARE,20896,4
20191130,16,VALINHOS,32991,1
20191130,15,ATIBAIA,15409,2
20191130,20,SOROCABA,13063,8
20191130,8,CAMPINAS,3037,6
20191130,27,SALTO,26313,1
20191130,27,SALTO,8756,5
20191130,23,BRAGANÇA,19078,1
20191130,8,CAMPINAS,941,1
20191130,15,ATIBAIA,33297,2
20191130,7,GLICERIO,8332,8
20191130,6,ITATIBA,19329,2
20191130,16,VALINHOS,18023,1
20191130,4,INDAIATUBA,31769,3
20191130,6,ITATIBA,30898,2
20191130,15,ATIBAIA,16173,4
20191130,6,ITATIBA,6206,5
20191130,6,ITATIBA,26785,4
20191130,8,CAMPINAS,3521,3
20191130,20,SOROCABA,34563,2
20191130,20,SOROCABA,33729,2
20191130,9,SUMARE,6349,2
20191130,6,ITATIBA,31940,1
20191130,23,BRAGANÇA,19357,3
20191130,4,INDAIATUBA,20063,2
20191130,15,ATIBAIA,26476,2
20191130,8,CAMPINAS,18809,1
20191130,9,SUMARE,26733,2
20191130,27,SALTO,28052,3
20191130,7,GLICERIO,8166,4
20191130,4,INDAIATUBA,2725,3
20191130,6,ITATIBA,28882,2
20191130,6,ITATIBA,22533,1
20191130,20,SOROCABA,10960,1
20191130,8,CAMPINAS,14932,6
20191130,15,ATIBAIA,11075,1
20191130,27,SALTO,35171,6
20191130,8,CAMPINAS,31159,1
20191130,27,SALTO,20454,1
20191130,23,BRAGANÇA,33909,1
20191130,23,BRAGANÇA,32208,21
20191130,23,BRAGANÇA,25028,2
20191130,23,BRAGANÇA,29050,1
20191130,23,BRAGANÇA,3526,1
20191130,20,SOROCABA,15547,7
20191130,8,CAMPINAS,32966,5
20191130,27,SALTO,1151,5
20191130,7,GLICERIO,25029,1
20191130,27,SALTO,7328,3
20191130,6,ITATIBA,34056,1
20191130,16,VALINHOS,32316,1
20191130,6,ITATIBA,20890,4
20191130,16,VALINHOS,33107,1
20191130,20,SOROCABA,18124,1
20191130,23,BRAGANÇA,9698,3
20191130,20,SOROCABA,28344,2
20191130,16,VALINHOS,33580,2
20191130,15,ATIBAIA,31163,6
20191130,27,SALTO,28624,1
20191130,16,VALINHOS,18199,2
20191130,16,VALINHOS,32313,1
20191130,8,CAMPINAS,905,3
20191130,16,VALINHOS,1025,1
20191130,16,VALINHOS,11036,4
20191130,7,GLICERIO,28617,1
20191130,9,SUMARE,10189,3
20191130,15,ATIBAIA,22962,2
20191130,20,SOROCABA,14937,9
20191130,9,SUMARE,34516,3
20191130,8,CAMPINAS,16972,1
20191130,9,SUMARE,21789,1
20191130,16,VALINHOS,8748,5
20191130,20,SOROCABA,28321,1
20191130,6,ITATIBA,31942,1
20191130,15,ATIBAIA,31066,4
20191130,9,SUMARE,34522,3
20191130,16,VALINHOS,16440,1
20191130,16,VALINHOS,12748,5
20191130,4,INDAIATUBA,30900,2
20191130,7,GLICERIO,16118,7
20191130,6,ITATIBA,8761,5
20191130,15,ATIBAIA,34559,2
20191130,23,BRAGANÇA,47,5
20191130,27,SALTO,28395,2
20191130,6,ITATIBA,31051,2
20191130,8,CAMPINAS,21975,2
20191130,6,ITATIBA,33657,1
20191130,16,VALINHOS,10129,1
20191130,16,VALINHOS,18347,2
20191130,20,SOROCABA,15276,6
20191130,20,SOROCABA,34582,1
20191130,9,SUMARE,16089,1
20191130,6,ITATIBA,20908,1
20191130,8,CAMPINAS,33233,1
20191130,20,SOROCABA,17390,1
20191130,7,GLICERIO,34364,6
20191130,4,INDAIATUBA,17156,1
20191130,23,BRAGANÇA,34170,1
20191130,9,SUMARE,29992,1
20191130,15,ATIBAIA,33997,1
20191130,4,INDAIATUBA,30117,1
20191130,9,SUMARE,15200,1
20191130,15,ATIBAIA,15527,2
20191130,7,GLICERIO,21270,3
20191130,27,SALTO,17086,1
20191130,20,SOROCABA,33742,1
20191130,20,SOROCABA,28327,3
20191130,4,INDAIATUBA,30603,7
20191130,4,INDAIATUBA,429,2
20191130,8,CAMPINAS,19372,1
20191130,7,GLICERIO,6112,3
20191130,7,GLICERIO,11053,1
20191130,9,SUMARE,20817,1
20191130,15,ATIBAIA,19372,1
20191130,7,GLICERIO,34864,1
20191130,9,SUMARE,19320,2
20191130,27,SALTO,31052,1
20191130,7,GLICERIO,29992,1
20191130,8,CAMPINAS,11986,1
20191130,6,ITATIBA,18383,1
20191130,16,VALINHOS,420,2
20191130,4,INDAIATUBA,16056,17
20191130,8,CAMPINAS,1149,4
20191130,16,VALINHOS,14344,3
20191130,23,BRAGANÇA,28250,1
20191130,9,SUMARE,21144,2
20191130,6,ITATIBA,27802,3
20191130,27,SALTO,30894,2
20191130,23,BRAGANÇA,30108,1
20191130,7,GLICERIO,21375,1
20191130,4,INDAIATUBA,28281,1
20191130,27,SALTO,6320,3
20191130,8,CAMPINAS,14636,1
20191130,7,GLICERIO,21961,1
20191130,7,GLICERIO,22919,2
20191130,15,ATIBAIA,31147,1
20191130,20,SOROCABA,34027,1
20191130,15,ATIBAIA,18706,1
20191130,7,GLICERIO,13143,16
20191130,27,SALTO,22530,2
20191130,20,SOROCABA,2895,1
20191130,23,BRAGANÇA,15551,4
20191130,9,SUMARE,18290,2
20191130,20,SOROCABA,34660,2
20191130,8,CAMPINAS,4605,3
20191130,7,GLICERIO,20116,4
20191130,9,SUMARE,16995,3
20191130,20,SOROCABA,7356,3
20191130,27,SALTO,18379,1
20191130,4,INDAIATUBA,21371,1
20191130,4,INDAIATUBA,1625,6
20191130,27,SALTO,15526,2
20191130,16,VALINHOS,17026,7
20191130,27,SALTO,32304,3
20191130,16,VALINHOS,14348,3
20191130,16,VALINHOS,20253,3
20191130,20,SOROCABA,12786,48
20191130,8,CAMPINAS,20915,3
20191130,23,BRAGANÇA,5095,1
20191130,7,GLICERIO,30643,4
20191130,7,GLICERIO,29008,1
20191130,8,CAMPINAS,20802,2
20191130,27,SALTO,4377,3
20191130,8,CAMPINAS,16130,10
20191130,16,VALINHOS,866,1
20191130,8,CAMPINAS,26790,3
20191130,23,BRAGANÇA,15152,2
20191130,7,GLICERIO,29944,8
20191130,9,SUMARE,24738,1
20191130,27,SALTO,33111,2
20191130,7,GLICERIO,415,2
20191130,16,VALINHOS,7644,2
20191130,23,BRAGANÇA,12567,2
20191130,8,CAMPINAS,33620,5
20191130,8,CAMPINAS,15540,4
20191130,20,SOROCABA,34378,1
20191130,16,VALINHOS,7884,2
20191130,6,ITATIBA,34364,7
20191130,7,GLICERIO,18110,1
20191130,15,ATIBAIA,14923,4
20191130,8,CAMPINAS,15257,4
20191130,9,SUMARE,32315,2
20191130,9,SUMARE,29151,2
20191130,4,INDAIATUBA,22986,1
20191130,20,SOROCABA,32281,1
20191130,20,SOROCABA,26329,2
20191130,4,INDAIATUBA,12577,6
20191130,7,GLICERIO,20286,2
20191130,6,ITATIBA,21062,2
20191130,7,GLICERIO,30229,3
20191130,9,SUMARE,8298,2
20191130,9,SUMARE,33733,2
20191130,6,ITATIBA,30899,4
20191130,8,CAMPINAS,27131,1
20191130,6,ITATIBA,13160,2
20191130,15,ATIBAIA,20059,1
20191130,27,SALTO,536,3
20191130,9,SUMARE,32194,2
20191130,20,SOROCABA,18195,30
20191130,27,SALTO,11858,1
20191130,4,INDAIATUBA,8981,2
20191130,4,INDAIATUBA,30570,2
20191130,27,SALTO,21068,2
20191130,4,INDAIATUBA,16061,7
20191130,16,VALINHOS,33364,4
20191130,9,SUMARE,15199,6
20191130,7,GLICERIO,21013,2
20191130,4,INDAIATUBA,14478,73
20191130,15,ATIBAIA,23041,3
20191130,6,ITATIBA,19349,1
20191130,8,CAMPINAS,18753,1
20191130,23,BRAGANÇA,536,2
20191130,27,SALTO,33003,1
20191130,16,VALINHOS,31956,2
20191130,9,SUMARE,34012,1
20191130,9,SUMARE,34397,3
20191130,7,GLICERIO,16131,4
20191130,8,CAMPINAS,33001,2
20191130,9,SUMARE,31909,3
20191130,16,VALINHOS,33883,1
20191130,6,ITATIBA,2714,1
20191130,20,SOROCABA,17160,1
20191130,4,INDAIATUBA,16487,1
20191130,6,ITATIBA,14347,5
20191130,23,BRAGANÇA,16154,3
20191130,8,CAMPINAS,16952,1
20191130,20,SOROCABA,14002,5
20191130,9,SUMARE,31160,2
20191130,6,ITATIBA,33872,3
20191130,23,BRAGANÇA,8748,5
20191130,23,BRAGANÇA,280,4
20191130,9,SUMARE,33797,1
20191130,9,SUMARE,29046,1
20191130,8,CAMPINAS,35119,2
20191130,7,GLICERIO,32299,2
20191130,15,ATIBAIA,32296,2
20191130,16,VALINHOS,2729,1
20191130,6,ITATIBA,22941,4
20191130,4,INDAIATUBA,32270,1
20191130,9,SUMARE,21108,3
20191130,16,VALINHOS,20498,2
20191130,4,INDAIATUBA,17993,3
20191130,15,ATIBAIA,29992,1
20191130,7,GLICERIO,26203,8
20191130,4,INDAIATUBA,22016,3
20191130,9,SUMARE,16102,2
20191130,6,ITATIBA,16956,1
20191130,15,ATIBAIA,34543,12
20191130,7,GLICERIO,530,5
20191130,15,ATIBAIA,30696,1
20191130,9,SUMARE,13135,3
20191130,23,BRAGANÇA,30493,1
20191130,8,CAMPINAS,26734,3
20191130,4,INDAIATUBA,26375,2
20191130,4,INDAIATUBA,4593,1
20191130,20,SOROCABA,8956,1
20191130,16,VALINHOS,7883,5
20191130,23,BRAGANÇA,32847,3
20191130,4,INDAIATUBA,34071,2
20191130,15,ATIBAIA,15239,1
20191130,27,SALTO,16059,2
20191130,20,SOROCABA,29964,10
20191130,20,SOROCABA,15149,2
20191130,8,CAMPINAS,34419,2
20191130,16,VALINHOS,31793,3
20191130,23,BRAGANÇA,20601,2
20191130,15,ATIBAIA,30709,3
20191130,6,ITATIBA,32297,1
20191130,15,ATIBAIA,28700,1
20191130,6,ITATIBA,16211,4
20191130,9,SUMARE,15530,1
20191130,7,GLICERIO,24821,6
20191130,16,VALINHOS,30075,1
20191130,6,ITATIBA,21273,2
20191130,6,ITATIBA,20452,2
20191130,27,SALTO,15277,4
20191130,8,CAMPINAS,2433,1
20191130,9,SUMARE,32805,1
20191130,4,INDAIATUBA,33550,2
20191130,27,SALTO,35180,3
20191130,23,BRAGANÇA,13986,2
20191130,4,INDAIATUBA,10179,1
20191130,9,SUMARE,24284,1
20191130,23,BRAGANÇA,7653,1
20191130,20,SOROCABA,6686,1
20191130,16,VALINHOS,11088,1
20191130,27,SALTO,27153,2
20191130,4,INDAIATUBA,508,6
20191130,4,INDAIATUBA,26753,6
20191130,23,BRAGANÇA,11519,3
20191130,8,CAMPINAS,15536,1
20191130,9,SUMARE,20997,1
20191130,7,GLICERIO,33887,3
20191130,4,INDAIATUBA,21311,1
20191130,20,SOROCABA,18302,2
20191130,27,SALTO,35175,2
20191130,20,SOROCABA,32326,1
20191130,15,ATIBAIA,28332,3
20191130,20,SOROCABA,20995,2
20191130,20,SOROCABA,34554,3
20191130,8,CAMPINAS,14524,2
20191130,20,SOROCABA,23423,4
20191130,20,SOROCABA,32998,1
20191130,7,GLICERIO,22391,2
20191130,8,CAMPINAS,9053,2
20191130,9,SUMARE,33799,2
20191130,4,INDAIATUBA,19345,2
20191130,7,GLICERIO,10184,2
20191130,27,SALTO,20910,1
20191130,27,SALTO,29964,7
20191130,16,VALINHOS,32800,1
20191130,15,ATIBAIA,19273,5
20191130,20,SOROCABA,32185,1
20191130,6,ITATIBA,29033,3
20191130,9,SUMARE,30157,1
20191130,27,SALTO,20590,1
20191130,8,CAMPINAS,19291,6
20191130,8,CAMPINAS,20138,3
20191130,16,VALINHOS,32312,1
20191130,20,SOROCABA,8948,4
20191130,9,SUMARE,28621,1
20191130,4,INDAIATUBA,22582,1
20191130,9,SUMARE,34514,4
20191130,16,VALINHOS,31223,2
20191130,16,VALINHOS,16592,1
20191130,4,INDAIATUBA,16141,2
20191130,15,ATIBAIA,6671,18
20191130,20,SOROCABA,8152,12
20191130,7,GLICERIO,20075,3
20191130,27,SALTO,30678,2
20191130,8,CAMPINAS,32815,2
20191130,16,VALINHOS,22993,2
20191130,20,SOROCABA,8748,6
20191130,20,SOROCABA,19445,1
20191130,6,ITATIBA,16604,1
20191130,20,SOROCABA,16835,2
20191130,9,SUMARE,11857,2
20191130,6,ITATIBA,15041,2
20191130,7,GLICERIO,16097,1
20191130,6,ITATIBA,14650,3
20191130,16,VALINHOS,22747,1
20191130,23,BRAGANÇA,35052,1
20191130,8,CAMPINAS,32865,3
20191130,23,BRAGANÇA,24529,1
20191130,4,INDAIATUBA,34539,12
20191130,20,SOROCABA,19902,1
20191130,16,VALINHOS,28326,3
20191130,4,INDAIATUBA,11296,10
20191130,20,SOROCABA,32983,1
20191130,8,CAMPINAS,31035,1
20191130,7,GLICERIO,14978,2
20191130,15,ATIBAIA,5641,6
20191130,7,GLICERIO,33903,2
20191130,15,ATIBAIA,34203,4
20191130,27,SALTO,20980,1
20191130,15,ATIBAIA,16374,2
20191130,4,INDAIATUBA,30664,2
20191130,7,GLICERIO,3567,4
20191130,15,ATIBAIA,30717,1
20191130,16,VALINHOS,22170,3
20191130,6,ITATIBA,16148,5
20191130,16,VALINHOS,28058,1
20191130,8,CAMPINAS,17022,2
20191130,7,GLICERIO,20013,2
20191130,20,SOROCABA,20639,1
20191130,9,SUMARE,20808,2
20191130,7,GLICERIO,34389,1
20191130,6,ITATIBA,2063,1
20191130,7,GLICERIO,1581,8
20191130,23,BRAGANÇA,32855,4
20191130,15,ATIBAIA,879,1
20191130,4,INDAIATUBA,33911,2
20191130,7,GLICERIO,35018,1
20191130,7,GLICERIO,35172,6
20191130,15,ATIBAIA,6300,3
20191130,7,GLICERIO,31864,1
20191130,27,SALTO,21143,2
20191130,27,SALTO,14678,1
20191130,16,VALINHOS,28713,7
20191130,27,SALTO,20984,3
20191130,20,SOROCABA,18373,2
20191130,4,INDAIATUBA,7515,1
20191130,20,SOROCABA,20372,1
20191130,27,SALTO,27795,2
20191130,6,ITATIBA,24471,1
20191130,7,GLICERIO,21097,1
20191130,20,SOROCABA,21239,2
20191130,4,INDAIATUBA,14348,5
20191130,20,SOROCABA,22529,1
20191130,4,INDAIATUBA,32269,1
20191130,7,GLICERIO,15535,2
20191130,8,CAMPINAS,29953,8
20191130,4,INDAIATUBA,3523,2
20191130,27,SALTO,16148,6
20191130,8,CAMPINAS,18229,1
20191130,7,GLICERIO,33598,1
20191130,8,CAMPINAS,30177,1
20191130,4,INDAIATUBA,33450,1
20191130,4,INDAIATUBA,18267,3
20191130,4,INDAIATUBA,22238,1
20191130,23,BRAGANÇA,30708,3
20191130,8,CAMPINAS,20279,2
20191130,6,ITATIBA,424,4
20191130,20,SOROCABA,26314,2
20191130,6,ITATIBA,16581,1
20191130,16,VALINHOS,17997,4
20191130,27,SALTO,830,1
20191130,9,SUMARE,22378,1
20191130,23,BRAGANÇA,34814,2
20191130,23,BRAGANÇA,16180,1
20191130,6,ITATIBA,31169,8
20191130,4,INDAIATUBA,31838,3
20191130,23,BRAGANÇA,12709,2
20191130,16,VALINHOS,12945,1
20191130,16,VALINHOS,6222,6
20191130,16,VALINHOS,4352,1
20191130,4,INDAIATUBA,8772,2
20191130,20,SOROCABA,15254,27
20191130,8,CAMPINAS,18468,1
20191130,8,CAMPINAS,17987,1
20191130,15,ATIBAIA,19288,5
20191130,7,GLICERIO,8881,2
20191130,27,SALTO,428,3
20191130,8,CAMPINAS,11043,1
20191130,23,BRAGANÇA,21301,2
20191130,4,INDAIATUBA,15307,11
20191130,7,GLICERIO,26376,3
20191130,20,SOROCABA,29070,4
20191130,4,INDAIATUBA,29026,15
20191130,23,BRAGANÇA,22537,1
20191130,27,SALTO,18766,1
20191130,6,ITATIBA,26380,4
20191130,9,SUMARE,33911,1
20191130,8,CAMPINAS,34300,2
20191130,15,ATIBAIA,19284,8
20191130,6,ITATIBA,26781,4
20191130,9,SUMARE,13986,6
20191130,4,INDAIATUBA,15260,1
20191130,23,BRAGANÇA,6006,1
20191130,9,SUMARE,21308,2
20191130,8,CAMPINAS,19574,1
20191130,8,CAMPINAS,19341,2
20191130,15,ATIBAIA,18291,1
20191130,8,CAMPINAS,22582,1
20191130,7,GLICERIO,30556,1
20191130,16,VALINHOS,26380,4
20191130,27,SALTO,26851,2
20191130,6,ITATIBA,31049,1
20191130,16,VALINHOS,20189,1
20191130,4,INDAIATUBA,8951,8
20191130,23,BRAGANÇA,32271,1
20191130,9,SUMARE,22555,1
20191130,20,SOROCABA,19323,2
20191130,6,ITATIBA,34083,2
20191130,8,CAMPINAS,30377,1
20191130,7,GLICERIO,16099,1
20191130,4,INDAIATUBA,19268,7
20191130,7,GLICERIO,8738,1
20191130,7,GLICERIO,18189,6
20191130,7,GLICERIO,27865,3
20191130,6,ITATIBA,14934,4
20191130,23,BRAGANÇA,22936,6
20191130,4,INDAIATUBA,28059,1
20191130,7,GLICERIO,29040,9
20191130,23,BRAGANÇA,14963,1
20191130,8,CAMPINAS,31904,2
20191130,20,SOROCABA,15098,1
20191130,16,VALINHOS,21304,2
20191130,15,ATIBAIA,18281,2
20191130,20,SOROCABA,14012,1
20191130,7,GLICERIO,28620,2
20191130,16,VALINHOS,20257,2
20191130,9,SUMARE,15262,3
20191130,4,INDAIATUBA,33618,2
20191130,7,GLICERIO,14344,5
20191130,6,ITATIBA,30120,1
20191130,20,SOROCABA,20139,3
20191130,4,INDAIATUBA,32882,3
20191130,20,SOROCABA,16631,1
20191130,20,SOROCABA,20641,1
20191130,8,CAMPINAS,16690,1
20191130,23,BRAGANÇA,18380,1
20191130,8,CAMPINAS,22718,1
20191130,7,GLICERIO,6349,5
20191130,27,SALTO,16131,3
20191130,6,ITATIBA,22735,2
20191130,6,ITATIBA,14680,1
20191130,20,SOROCABA,18205,24
20191130,8,CAMPINAS,26340,3
20191130,9,SUMARE,8743,2
20191130,6,ITATIBA,15243,14
20191130,15,ATIBAIA,27099,1
20191130,20,SOROCABA,28466,2
20191130,6,ITATIBA,22530,2
20191130,20,SOROCABA,32334,2
20191130,9,SUMARE,20269,3
20191130,4,INDAIATUBA,30708,3
20191130,27,SALTO,33959,1
20191130,9,SUMARE,33726,1
20191130,16,VALINHOS,24428,1
20191130,9,SUMARE,10174,1
20191130,16,VALINHOS,30572,1
20191130,16,VALINHOS,16343,1
20191130,23,BRAGANÇA,34008,1
20191130,15,ATIBAIA,2435,1
20191130,16,VALINHOS,34744,3
20191130,7,GLICERIO,23098,5
20191130,27,SALTO,15028,2
20191130,23,BRAGANÇA,21108,3
20191130,6,ITATIBA,14940,3
20191130,6,ITATIBA,16365,1
20191130,8,CAMPINAS,923,1
20191130,4,INDAIATUBA,5412,3
20191130,20,SOROCABA,31186,3
20191130,15,ATIBAIA,17126,1
20191130,16,VALINHOS,52,1
20191130,6,ITATIBA,24785,1
20191130,9,SUMARE,32274,1
20191130,7,GLICERIO,18317,2
20191130,27,SALTO,19841,6
20191130,16,VALINHOS,14820,2
20191130,20,SOROCABA,10166,1
20191130,27,SALTO,34072,6
20191130,9,SUMARE,29034,7
20191130,20,SOROCABA,30083,3
20191130,4,INDAIATUBA,11855,6
20191130,6,ITATIBA,19348,1
20191130,27,SALTO,17107,1
20191130,27,SALTO,1586,3
20191130,7,GLICERIO,33355,7
20191130,15,ATIBAIA,18200,3
20191130,27,SALTO,8331,4
20191130,4,INDAIATUBA,6347,1
20191130,15,ATIBAIA,22940,6
20191130,6,ITATIBA,16128,7
20191130,27,SALTO,30885,3
20191130,4,INDAIATUBA,22019,3
20191130,27,SALTO,1653,1
20191130,27,SALTO,34559,2
20191130,9,SUMARE,18975,2
20191130,15,ATIBAIA,33656,3
20191130,9,SUMARE,11329,3
20191130,7,GLICERIO,22390,1
20191130,27,SALTO,35182,5
20191130,6,ITATIBA,12775,3
20191130,4,INDAIATUBA,34367,1
20191130,9,SUMARE,19361,1
20191130,4,INDAIATUBA,33627,3
20191130,4,INDAIATUBA,491,1
20191130,8,CAMPINAS,26115,1
20191130,8,CAMPINAS,15317,5
20191130,6,ITATIBA,24817,3
20191130,27,SALTO,32292,1
20191130,6,ITATIBA,33630,1
20191130,6,ITATIBA,166,5
20191130,7,GLICERIO,26415,1
20191130,9,SUMARE,20506,1
20191130,9,SUMARE,28880,1
20191130,23,BRAGANÇA,16525,1
20191130,4,INDAIATUBA,10181,2
20191130,7,GLICERIO,15735,1
20191130,20,SOROCABA,22554,1
20191130,4,INDAIATUBA,17024,10
20191130,7,GLICERIO,26781,3
20191130,15,ATIBAIA,491,1
20191130,7,GLICERIO,5790,2
20191130,8,CAMPINAS,17783,1
20191130,4,INDAIATUBA,20619,1
20191130,20,SOROCABA,34781,4
20191130,23,BRAGANÇA,1149,10
20191130,9,SUMARE,19366,2
20191130,7,GLICERIO,1513,1
20191130,20,SOROCABA,29044,8
20191130,20,SOROCABA,31171,1
20191130,8,CAMPINAS,20451,1
20191130,4,INDAIATUBA,7376,11
20191130,9,SUMARE,21063,2
20191130,23,BRAGANÇA,22752,1
20191130,27,SALTO,18088,1
20191130,8,CAMPINAS,21005,1
20191130,9,SUMARE,20073,2
20191130,15,ATIBAIA,15248,4
